Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_ABK,OWID_CZS,OWID_GDR,OWID_GFR,OWID_KOS,OWID_SOS,OWID_WRL,OWID_YGS,OWID_YPR,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1999,5065.0,2665.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7836.0,948.0,2568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1156.0,0.0,0.0,45191.0,0.0,0.0,0.0,2798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.0,2426.0,0.0,16.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,70.0,0.0,0.0,0.0,1944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,59.0,0.0,320.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3519.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0,100560.0,0.0,0.0,66.0,0.0,75.0,199.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6197.0,29.0,0.0,1506.0,0.0,0.0,0.0,4504.0,0.0,0.0,522.0,849.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,4.0,3.0,0.0,821.0,0.0,0.0,0.0,1137.0,0.0,0.0,4.0,1013.0,0.0,0.0,0.0,61.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,5387.0,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2441.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,3045.0,0.0,4381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.0,0.0,0.0,49976.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,3967.0,0.0,37.0,188.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,212.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,101.0,0.0,0.0,0.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2085.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93766.0,0.0,0.0,114.0,0.0,0.0,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,4318.0,0.0,0.0,1573.0,47.0,0.0,0.0,850.0,0.0,0.0,171.0,0.0,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1061.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,1199.0,0.0,0.0,0.0,297.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,5553.0,2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,0.0,4592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,4.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0,1794.0,0.0,112.0,36.0,0.0,113.0,0.0,116.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37617.0,0.0,0.0,36.0,0.0,0.0,1034.0,0.0,61.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,979.0,2044.0,0.0,910.0,33.0,0.0,0.0,50.0,0.0,0.0,445.0,0.0,2809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,37.0,198.0,0.0,0.0,2986.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,1136.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,1039.0,0.0,7877.0,225.0,5947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,2910.0,0.0,0.0,111.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,26.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41296.0,0.0,0.0,159.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,1493.0,0.0,0.0,249.0,25.0,0.0,0.0,1.0,0.0,0.0,624.0,0.0,2958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,36.0,0.0
2003,929.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,4310.0,41.0,4616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,27.0,0.0,57.0,0.0,0.0,0.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,2191.0,0.0,0.0,7993.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40239.0,0.0,0.0,293.0,0.0,0.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,548.0,0.0,26.0,4761.0,39.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,1586.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,810.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,303.0,0.0,751.0,0.0,3307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,15.0,34.0,0.0,0.0,191.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,207.0,0.0,1061.0,2430.0,0.0,0.0,4354.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2088.0,0.0,0.0,0.0,2456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36080.0,0.0,0.0,437.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,1300.0,0.0,91.0,8449.0,0.0,0.0,0.0,0.0,34.0,0.0,656.0,0.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,1971.0,0.0,0.0,0.0,37.0,0.0,31.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
2005,1709.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,483.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,295.0,0.0,2815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,6.0,124.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,40.0,0.0,213.0,1840.0,0.0,53.0,3511.0,0.0,42.0,0.0,0.0,59.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,12.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20298.0,0.0,0.0,128.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,682.0,0.0,31.0,1311.0,45.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,436.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,2.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.0,0.0,52.0,4578.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1184.0,0.0,0.0,0.0,0.0,2147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,669.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27680.0,0.0,0.0,420.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,259.0,0.0,11.0,1974.0,124.0,0.0,0.0,0.0,0.0,0.0,1187.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,7021.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,2.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.0,0.0,86.0,4489.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.0,0.0,0.0,39.0,0.0,685.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,81.0,100.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28294.0,0.0,0.0,1377.0,0.0,32.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,176.0,0.0,2.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,3.0,132.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,5660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,87.0,0.0,0.0,1734.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,339.0,50.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,621.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,1766.0,0.0,114.0,2752.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,8447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3736.0,0.0,0.0,112.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39311.0,0.0,0.0,4589.0,0.0,40.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,404.0,0.0,0.0,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,21.0,0.0,0.0,253.0
2009,6518.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,189.0,0.0,0.0,5298.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,208.0,1716.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,5599.0,0.0,0.0,127.0,0.0,193.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49936.0,0.0,0.0,7489.0,1.0,50.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0,0.0,697.0,2.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.0,0.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0
2010,7190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,44.0,0.0,1064.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,9.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1548.0,0.0,81.0,1856.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6202.0,0.0,0.0,22.0,0.0,175.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33485.0,0.0,0.0,7188.0,0.0,28.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,476.0,0.0,0.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,2697.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,221.0,77.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,74.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0
2011,7563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,1234.0,0.0,460.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,31.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,114.0,1470.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4944.0,0.0,0.0,1.0,0.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40696.0,0.0,0.0,3441.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,396.0,0.0,0.0,594.0,25.0,0.0,0.0,0.0,0.0,0.0,2093.0,0.0,3026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4343.0,1.0,0.0,277.0,28.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.0,0.0,0.0,0.0
2012,7764.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,74.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,0.0,0.0,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5928.0,0.0,0.0,330.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89986.0,0.0,0.0,3493.0,0.0,0.0,295.0,0.0,57.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,516.0,13.0,0.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,2983.0,0.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53690.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2446.0,0.0,0.0,0.0
2013,8130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3396.0,0.0,0.0,0.0,0.0,0.0,1.0,2150.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,119.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,0.0,0.0,3997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4448.0,0.0,0.0,859.0,0.0,355.0,0.0,0.0,42.0,0.0,0.0,0.0,70.0,0.0,31.0,3339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114369.0,0.0,0.0,2826.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,1.0,0.0,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,0.0,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76462.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,29.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0
