Date,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BEL,BEN,BFA,BGD,BGR,BHR,BLR,BOL,BRA,BRN,BWA,CAN,CHE,CHL,CHN,CIV,CMR,COL,CRI,CYP,CZE,DEU,DNK,DOM,ECU,EGY,ESP,EST,ETH,FIN,FRA,GBR,GEO,GHA,GIN,GRC,GTM,HKG,HND,HRV,HUN,IDN,IND,IRL,IRN,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LKA,LTU,LUX,LVA,MAR,MDG,MEX,MLT,MNG,MOZ,MUS,MWI,MYS,NAM,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,POL,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SEN,SGP,SLV,SVK,SVN,SWE,TGO,THA,TJK,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,VEN,VNM,ZAF,ZMB,ZWE
2000,0.33332,-5.481071,-0.037375677,0.24561408,-3.0907946,3.232732,-0.7216617,6.222342,0.12773035,0.030838888,-0.00764541,-0.37757653,-12.164409,-1.2825165,0.029729696,0.05817671,-5.671509,-0.29504657,0.4631501,6.3836074,0.07465476,-0.304678,0.02138225,0.042387143,-0.05310193,0.6577847,0.63482213,-0.656069,2.259789,2.124128,-0.7866356,-0.087257475,-0.08740236,0.6222911,3.4667265,0.0050872774,4.2639832,1.9017301,2.9257388,0.37594315,0.13612649,-0.020974653,0.15401438,1.1304002,6.53842,-0.16415752,0.45861912,1.4536172,-0.19100377,-0.066722095,2.4294503,-1.1535281,1.4974083,1.8115978,-1.420259,0.47007123,2.2315037,-2.6012151,0.050894722,0.3205389,0.22795087,0.96907026,-11.051942,0.27643973,0.43711242,2.3840492,-0.7493705,3.2153213,0.1849265,0.045989722,0.5076184,5.31802,-0.15577327,0.16694391,1.5832316,-0.0039765523,-0.48252404,-0.03775317,-0.37845525,0.13991755,-2.5990329,,-0.014221235,-0.044091012,-1.3687427,0.0,0.03152204,-0.30881116,0.10357029,0.2332846,-0.45516452,4.409876,0.35895345,-35.706936,-0.14855051,-3.2909694,0.02129461,-6.1390214,0.11039409,21.352455,0.44105974,0.9447179,2.0356095,3.496132,-0.08114009,-0.25422695,0.5116684,-10.744533,-0.55234534,0.35468566,2.4196439,0.06951345,0.06191593,-1.2864239,0.8388976,0.86117816,-2.8500009,-0.22408958,-1.951048,0.19508395,-0.15418805
2001,0.40298873,-1.1224183,-0.12122782,0.3013499,-3.005148,3.2870035,-0.3875494,6.169315,0.18895775,0.042984042,-0.012322391,-0.44684336,-11.816032,-1.4795564,0.014633898,-0.016852437,-5.2968965,-0.38508964,0.031036794,8.610373,0.04379166,-0.2893276,-0.059795983,0.08859521,-0.036908515,0.6074042,0.93094903,-0.49816763,2.0169938,1.9649684,1.7185647,0.09101221,-0.0841418,0.5974808,2.2097893,0.002356769,3.6163266,1.810408,2.4747643,0.4838894,0.1328495,-0.034429256,0.11287236,-0.121886134,5.8434815,-0.21879205,0.862064,1.64915,-0.23077206,-0.072096966,2.3689115,-1.1211897,1.1560686,1.6191086,-1.2976276,0.75319874,2.0615308,-1.4334341,0.09247576,0.16994853,0.26325694,0.6406161,-9.639952,0.27273908,0.45227766,2.1620994,-1.3426164,2.6605582,0.16425368,0.051277712,0.42832485,5.2069383,-0.12628306,0.17757079,1.28244,-0.0043920535,-0.5616208,-0.0342781,-0.22670402,0.13048351,-3.0700293,,0.029930431,-0.19644712,-0.2816608,0.0,0.032541495,-0.57947356,0.12898074,0.2513053,-0.47150737,4.6756644,0.34277403,-36.74723,-0.122844875,-2.7589648,-0.00332397,-5.3377433,0.0876812,16.71107,0.4120264,0.9503964,1.931586,2.7260187,-0.0735855,-0.22648323,0.49706867,-10.975653,-0.6180349,-0.16317397,1.140489,0.06979788,0.057716977,-0.95431775,0.7640973,0.947268,-1.9112132,-0.24810974,-2.0769718,0.20379263,-0.09368659
2002,0.43858743,3.0061903,-1.1240135,0.4425589,-2.260458,2.8686614,0.18713297,6.514198,0.15323345,0.03829965,-0.009001192,-0.36658055,-10.063003,-1.4762298,0.043951858,-0.08999967,-3.677212,0.21122947,0.60192674,7.4571385,0.0957177,-0.35146847,-0.11642262,0.14511535,-0.0058690677,1.0533609,1.215033,0.09462406,1.5651326,2.0455575,0.88919204,0.14999984,-0.0953876,0.6612029,3.2302263,-0.008071615,3.1813617,1.7468519,2.907139,0.49282438,0.08726692,-0.03701414,0.4247725,-0.114984356,5.3014755,-0.23253007,1.0004225,1.5882046,-0.14770043,-0.08578155,3.0736103,-1.3877918,1.3780274,1.7210093,-1.1485463,0.74590796,1.7420954,-2.1091094,0.069133304,0.1416043,0.38150063,1.0423193,-7.03002,0.26796415,0.52023596,1.9387274,-0.3473747,2.616962,0.2044286,0.04559505,0.42287704,5.694945,-0.16204232,0.1673195,1.3233773,-0.0016954691,-0.34714967,-0.121913776,-0.14089756,0.11198862,-2.739058,,0.042673532,-0.051609416,-1.4703332,-3.2314406e-07,0.052036062,-0.322037,0.1661802,0.239236,-0.5559154,4.2884054,0.26770538,-29.742607,-0.15286447,-2.6576834,-0.0039668395,-5.832061,0.07591613,16.672411,0.36876366,0.69530576,1.489267,2.8380134,-0.033329275,-0.16918805,0.76844317,-10.379406,-0.5748996,0.02467554,1.0636063,0.06751609,0.059172783,-0.91933376,0.5491519,1.2134689,-3.2604494,-0.28338343,-2.1323526,0.19689251,0.020611105
2003,0.5219423,4.600584,-0.5667,0.16589867,-1.7610706,2.8951054,0.41164333,7.568397,0.16939142,0.038884774,0.0066095903,-0.5356663,-14.158857,-1.477297,-0.08590939,-0.11399607,-0.6268967,-0.69127125,-0.116992,6.917436,-0.07292018,-0.58975184,0.05909987,0.04627451,0.009841471,0.6384722,1.0202521,-0.6507695,2.0539284,1.2941693,0.46512198,0.13343981,-0.15640186,0.534712,2.5125215,-0.010812296,3.2208123,1.8000151,2.9066699,0.5156996,0.13672388,0.11771664,-1.0681069,-0.106835514,5.7936573,-0.19325586,0.4872708,1.9465405,-0.10179733,-0.070195004,6.6531367,-0.6752837,2.2528474,1.6688108,-1.2598506,0.5265773,1.8644043,-3.2570438,0.083094135,-0.02817602,0.3097774,1.2110591,-4.8959875,0.13708454,0.33459786,2.913923,2.3754256,3.001049,0.1080576,0.06359215,0.16877252,3.6510477,0.14179727,0.16960569,1.3479332,0.005443653,-1.111352,-0.13843603,-0.1252732,0.12893759,0.17346665,-0.3674525,-0.010433111,0.35444984,-0.07789328,0.0,0.017482115,,0.13653971,0.25002998,-0.8966941,4.569902,0.31306648,-31.072495,-0.29125172,-2.5745952,-0.0011243093,-1.7619582,0.10029136,14.9712715,0.33336267,0.28736943,1.3406993,3.4229581,-0.10267659,-0.19523677,0.5082892,-11.64648,-0.5456219,0.14149423,0.85363597,0.067852914,0.04668271,-1.4519421,0.5037086,1.6494702,-1.8556067,-0.21614826,-2.5832052,0.16772026,0.06941567
2004,0.43596104,4.715905,-0.6103418,0.1790737,-1.9185237,3.2901003,0.94522166,8.625971,0.1126941,0.045171477,0.006234867,-0.48695904,-14.885469,-1.6923906,-0.121393755,-0.13708588,-0.8800457,-0.68611753,0.14268467,7.309762,-0.12857017,-0.69227135,0.006193153,0.029405205,0.057629067,0.6491428,1.4624935,-1.2526379,2.0424259,2.810245,0.7213687,0.133957,-0.24099675,0.7562803,2.564934,-0.013659392,3.1370707,2.1081207,3.0515823,0.78100866,0.13761544,-0.0077289687,-1.4199762,-0.13320227,5.9110737,-0.2184435,0.7028791,1.9306937,-0.09144431,-0.079492934,5.0791683,-0.743789,2.7032263,1.85057,-1.4164222,0.56688464,1.9612836,-3.5245838,0.07096343,0.16035344,0.41630638,1.2941688,-5.771817,0.18591037,0.3920546,2.4620273,2.816369,2.7434921,0.1131387,0.056759533,0.3309601,3.539805,0.00019191789,0.16571496,1.6090176,-0.005100069,-1.4047184,-0.073518574,-0.06910716,0.14907223,0.5287275,0.14887755,0.0666753,0.7711857,-0.9997501,-3.1491328e-07,0.068983406,,0.09491927,0.24779254,-0.8674215,4.1593156,0.34678218,-31.388256,-0.21390857,-2.4723132,0.004446604,-2.5565152,0.09038054,18.854292,0.28819585,0.5982409,1.2309487,3.439805,-0.10578109,-0.1613164,0.42489105,-12.119692,-0.6348402,0.4879155,2.145749,0.069875345,0.050223757,-1.7556678,0.58026373,1.720137,-1.7714592,-0.253459,-2.5808938,0.18048307,0.025255447
2005,0.51076293,6.5291314,-0.53232706,0.46474358,-2.0700774,3.3689864,0.1151779,9.610779,0.15053152,0.040733166,0.008137774,-0.26911342,-16.98784,-1.6861302,-0.17567219,-0.07826767,-0.95677364,-0.784467,1.0748012,8.442238,-0.0011462664,-0.8883622,0.0049035987,0.049811002,0.08003033,0.65248835,1.6471996,-1.4900738,2.2293196,2.834612,1.5769392,0.17159618,-0.2307216,0.97778815,1.6658914,-0.011298692,4.5262218,2.2034204,2.9221683,0.9390158,0.18520494,-0.008352976,-1.8411926,-0.14866109,6.427194,-0.19771616,0.59121615,1.7885971,-0.084160514,-0.07849608,5.9422674,-0.90260255,2.6170802,1.9921496,-1.2825092,0.67713565,1.9651774,-3.6249046,0.08684128,0.35699174,0.526052,1.7385774,-3.8198814,0.16575806,0.41607007,2.2800472,5.043905,2.503165,0.083579704,0.064738825,0.2920806,1.5616474,0.08192694,0.18685734,0.96655893,-0.0048838537,-1.2646725,-0.07537304,-0.051526573,0.1638856,2.3409975,0.18323535,0.06197525,1.0481851,-2.025669,0.0,0.07058996,,0.093059786,0.23856825,-0.8730273,5.624733,0.36680984,-25.223845,-0.04590279,-2.517047,-0.0014147818,-2.6827695,0.111003384,21.078281,0.3234731,-0.007365181,1.0291058,4.156327,-0.084205054,-0.06919853,0.57734907,-17.116508,-0.6799836,0.5627071,1.5813984,0.08971925,0.055257663,-1.312613,0.56254977,1.9951485,-1.9435265,-0.2778809,-2.363932,0.15381162,0.018628202
2006,0.60023504,9.972218,-0.5894361,0.24242362,-1.7584718,4.0440392,0.28282526,9.697227,0.27335587,0.04426348,-0.0008681342,-0.11998362,-15.288243,-1.5443016,-0.14234367,-0.05161782,-2.8613846,-0.9663616,0.23719317,9.67324,0.019958394,-1.0306208,0.05664022,0.04322756,0.14716133,0.82539743,1.6279869,-1.0755001,1.9881215,2.4232435,1.524028,0.30831146,-0.24887691,1.2719512,3.5311913,-0.010044627,4.063443,2.3328245,3.006204,0.7307186,0.18696868,-0.011641571,-1.4823289,-0.07331077,6.5530257,-0.1712042,1.1125647,1.9166455,-0.07294582,-0.0966466,5.7923903,-0.87191457,2.7844958,2.4519734,-1.4853419,0.61162984,1.9322312,-3.6184626,0.10032467,0.60644543,0.55251014,2.1692057,-5.0985007,0.20907265,0.44341177,2.7423644,6.3421907,3.1137068,0.10707296,0.05679698,0.31421864,2.8785782,0.114263706,0.19797462,0.97761947,0.0020930322,-1.1948512,-0.10905602,-0.10867448,0.2305951,3.5197296,1.2799965,0.07006494,0.60276175,-1.877857,-3.0697964e-07,0.07476016,,0.14630717,0.19382046,-0.5043234,4.7412496,0.37307736,-28.82164,0.059346046,-2.6434772,-0.0003118446,-2.1378264,0.12841876,22.849325,0.40373507,0.46390924,1.8807839,4.2862635,0.3701184,-0.12159997,0.65737206,-21.690304,-0.66544646,0.64723873,1.3400718,0.07160898,0.05820827,-1.4121699,0.52210444,2.1897418,-2.165259,-0.28322434,-2.2663639,0.19533326,0.07081905
2007,0.67389923,10.0338545,-0.43644089,1.685454,-1.5105966,3.7800567,0.089367,10.766048,0.26877648,0.04256501,-0.0023049784,-0.22205958,-14.433898,-1.1360196,-0.12659447,0.0121953245,-2.7120109,-0.7867175,0.19281158,8.503817,-0.00063197594,-1.083459,0.07442617,0.0021700175,0.2571276,0.92060655,2.0961056,-0.6374732,2.357584,2.8268065,0.86026615,0.28356504,-0.19193754,1.3398936,0.9719484,-0.01217228,4.1587863,2.4727817,3.09132,0.9578255,0.19040632,-0.01113851,-1.5822154,-0.089320235,6.1436687,-0.18272498,1.1262337,2.3601046,-0.07981025,-0.079931036,5.7311077,-0.21205653,2.7095559,2.3213882,-1.174636,0.65847933,1.7196296,-3.2348254,0.11652984,0.5821514,0.53145844,2.3224308,-3.6889596,0.22602957,0.35470226,2.7516367,1.1891114,4.135097,0.17055567,0.057665747,0.25725457,4.854821,0.11486227,0.23202862,0.84622455,-0.0054981145,-0.972578,0.11710743,-0.00037007264,0.28678638,1.6004546,1.9992836,0.08283886,0.8964114,-1.6750602,0.0,0.06822323,-1.97401,0.18480062,0.21925387,-0.28478798,5.0364847,0.49528533,-18.362946,0.2111627,-2.1559117,0.001169601,-1.3671914,0.15647262,19.903069,0.3779988,1.4046099,2.7331815,4.2469153,-0.032947794,-0.16986303,0.28608605,-19.275146,-0.7862128,0.70214695,0.44160032,0.08443099,0.061218873,-0.93109393,0.85665894,1.6803694,-1.7482933,-0.2504987,-2.4708812,0.27003992,0.0935253
2008,0.7190411,10.5600605,-0.36037907,0.3235206,-1.9601215,3.6381555,0.104082726,10.678693,0.39210162,0.033285737,-0.0042807115,0.13018468,-14.42401,-1.1263685,-0.09048244,0.1603407,-3.9029186,-0.59735763,0.21284199,8.117176,0.5871436,-1.1486397,0.07041189,0.02228321,0.22358547,1.0403132,2.849206,0.12602744,2.2743268,3.1296358,0.71480584,0.36549935,-0.17254114,1.2436657,-0.23840417,-0.012619206,4.5352826,2.4658256,2.7595356,1.0171311,0.22995214,-0.0048095873,-1.2336407,-0.060738444,6.0241513,0.6742723,2.3562775,2.6181657,0.0073918053,-0.08958478,4.0371614,-0.1695894,3.2643526,2.2993333,-1.3790704,1.1442502,2.0977483,-4.13149,0.124784105,1.6449724,0.61768585,2.2103317,-4.7939954,0.27018872,0.4166403,2.3855293,9.611428,3.6913671,0.27233934,0.11563579,0.33294553,7.661202,0.4412194,0.27847755,1.2212043,-0.00481387,-1.0561812,0.23418276,0.0121753635,0.2301828,2.758053,1.2732832,0.103346325,0.692855,-1.0820498,-2.992202e-07,0.07303635,-2.0711207,0.36727995,0.24442953,-0.008101936,5.209121,0.6924204,-16.107748,0.43375593,-2.1935818,0.0027242354,-1.3667742,0.20088638,30.605648,0.40725198,1.9419146,2.515073,4.255769,-0.04094668,-0.028398791,0.48528144,-18.860558,-0.83652675,0.5572101,0.74330497,0.13171408,0.06570569,-0.5717959,0.8752889,1.3048307,-1.7475502,-0.26533508,-3.0235593,0.3029273,0.20475432
2009,0.8473055,5.4154563,-0.5015857,0.51821345,-0.5990694,3.3570886,0.32083535,8.581726,0.23648907,0.07088406,-0.002988222,-0.10794226,-9.309936,-0.43623078,-0.097636506,0.12496266,-3.3768437,-0.0059565734,0.9269392,7.7898235,-0.07858512,-0.87148213,0.06768463,0.061659403,0.14772359,0.59465086,0.22743998,-0.078528106,2.2691863,2.4286914,3.6766548,0.24098565,-0.08463152,1.0540189,-0.25812617,-0.009611905,2.6050932,2.126667,2.0977652,0.38409373,0.19924788,0.11463834,0.185492,-0.09717279,4.2958703,-0.1294948,0.8966983,1.7811849,-0.015778966,-0.07103037,2.3845787,-0.28508323,2.2996857,2.3496938,-0.8866692,1.2577822,1.8009106,-4.2534223,0.11720139,1.1799538,0.45038643,0.764002,-4.2483754,0.35244453,0.29664946,2.650958,-2.3926876,2.1314456,0.19659042,0.083372824,0.26709452,5.010525,0.156828,0.27258322,0.8953257,-0.0075277216,-1.2450215,0.11083016,0.051853664,0.19059877,1.4009905,1.6710771,-0.01680386,0.22832502,-0.109851055,2.9540877e-07,0.060269676,-2.0596354,0.21807769,0.18042435,-0.14979547,3.6292024,0.45325056,-11.278141,0.22283429,-1.7945852,-0.00076904334,-0.16279066,0.08337185,12.422165,0.25998375,2.0447624,1.5540278,3.2328422,-0.077993274,-0.08820043,0.45447022,-14.260982,-0.60883486,0.118053906,-0.43223396,0.09462704,0.07757713,-0.5663902,0.67379045,0.9603825,-0.7588764,-0.27825445,-2.5384612,0.17907433,0.1067441
2010,0.625121,3.3948379,-0.34172225,0.3552656,-0.4646675,3.4794502,0.30736014,9.291389,0.25658432,0.07113134,-0.007031081,-0.38470882,-8.97021,-0.07262643,-0.16441704,0.22984615,-3.7068348,2.7262232,1.5027201,7.121182,0.15456654,-0.9496375,0.08311566,0.06359152,0.20014526,0.7898371,0.47408915,0.30188665,2.3818648,2.3754807,5.2041836,0.2512092,-0.014823981,0.9662827,-1.2949092,-0.014551108,3.460314,2.0006535,2.5550044,0.45816314,0.20089376,0.17621058,-0.45948038,-0.05323792,5.6116486,-0.15608928,0.7314794,2.010327,-0.0006589546,-0.080264345,1.8496649,-0.9460698,2.365587,2.7883167,-0.76797324,0.9113827,1.7999554,-6.5280857,0.11354167,0.9109373,0.66267556,1.1598202,-4.172258,-0.118172675,0.43211108,2.2085807,-0.82754177,2.2895389,0.15245602,0.060045335,0.39704394,7.807187,0.33529273,0.24389608,0.75973576,-0.004252472,-0.7282081,2.0436132,-0.077340595,0.15377969,2.3711274,1.9456376,-0.0143383,0.34802532,-2.1019816,0.0,0.059859525,-2.175348,0.3489863,0.20086426,-0.118318,4.0606146,0.6456366,-17.168425,0.4144177,-1.8813092,0.0031899386,-0.45135406,0.041114207,12.669447,0.26042327,2.3621461,1.7068356,3.5250912,-0.09226058,0.088460624,0.6940403,-16.038307,-0.706955,0.50240237,0.8821071,0.09255327,0.07502667,-0.98960114,1.0981075,0.9071666,-1.7372649,-0.3440127,-2.4047592,0.14723767,0.03813199
2011,0.6274556,3.6076639,-7.131456e-05,0.10468888,-0.41842082,3.9518497,0.2415821,10.426331,0.44561112,0.041123956,-0.014578664,-0.8393597,-13.164544,-1.0845796,-0.13410498,0.2905015,-1.906768,4.134475,1.0578407,7.9351826,0.3944116,-1.0236815,0.058723412,0.05710536,0.25993377,1.0693756,0.47044176,0.056507505,2.1678014,2.8120494,3.0640566,0.31124768,-0.04105746,0.7926609,0.44197044,-0.020235926,2.617142,2.3122947,2.19641,0.60808384,0.27533442,0.1958003,-1.0571822,-0.11288771,7.5899568,-0.23384772,0.60982877,1.9152879,0.017522845,-0.10695695,2.1920846,-1.0266297,2.577099,2.612085,-0.85830504,1.1611586,2.0422711,-6.6132793,0.13562663,0.9392954,1.0600215,1.0554773,-3.799881,-0.14665325,0.7031842,3.180413,2.0801914,2.7482557,0.246928,0.061535064,0.53208125,13.068537,0.70513844,0.3265055,0.8357348,-0.0046890713,-0.39803776,1.9826567,-0.14786142,0.116056845,2.4859903,1.2615141,-0.014197702,0.6002353,-2.6856952,0.0,0.06906929,-2.6348085,0.430442,0.2634259,-0.21147911,1.0683917,0.81651944,-25.808159,0.18128824,-1.8126436,0.006021518,-0.43609968,0.106704675,32.184937,0.30613333,2.052356,2.4540594,3.717436,-0.08758342,0.12274297,0.6782252,-20.382753,-0.68532133,0.5936939,1.135345,0.13916057,0.082592756,-0.85608846,1.2380877,0.8575137,-1.6586944,-0.42228603,-2.4467285,0.23258668,0.0053755795
2012,0.68472195,3.2027304,-0.03807249,0.26334724,-0.20970291,3.8376534,0.3214168,9.608595,0.27336204,0.038908515,0.0054269666,-0.6141763,-12.138579,0.11635856,-0.123264834,0.28091678,-1.10599,3.2478569,0.36702654,13.295965,0.55376965,-0.93491685,0.11435796,0.10965547,0.31094375,1.0518366,0.73656875,-0.044092827,1.2890375,2.3308122,3.6137471,0.32936043,0.08089415,0.36982113,-0.11584869,-0.006346118,3.0746439,1.9305232,2.2650065,0.7088663,0.36062366,0.19554634,-1.4591777,-0.12890163,9.041626,-0.2565372,1.0423464,1.5076785,0.08544672,-0.10517762,1.8958403,-0.57382554,1.8105716,2.067067,-0.8250693,1.3582819,2.1707358,-6.7585516,0.17418405,1.4055334,0.9821327,0.5661704,-6.69435,-0.121163696,0.6459377,2.40181,2.201734,2.8474283,0.21589233,0.05611528,0.45605212,12.15165,0.5994069,0.27774686,0.85396093,0.0005545834,-0.10689813,2.640269,-0.20352529,0.19335578,1.3723438,0.72080684,-0.014642707,0.6423827,-2.461586,0.0,0.07902295,,0.42585897,0.29852253,-0.03635993,0.20341684,0.7033113,-25.575628,0.110345274,-1.5915991,0.010328582,-0.9877029,0.20372014,37.139244,0.23858589,1.3718712,1.5256867,3.247291,-0.01125024,-0.015012375,0.46022424,-21.468687,-0.728353,0.54744756,0.3253181,0.12535758,0.06878215,-0.68216574,1.2582847,0.96212447,-2.9524033,-0.37945607,-1.940862,0.20440419,0.04554193
2013,0.4434582,3.6111686,0.2085913,0.17500404,-0.8115439,3.1972024,0.3110837,9.602246,0.29384223,0.04682719,-0.0065940726,-0.6160525,-14.70237,0.23699409,-0.058243744,0.2964078,2.2764957,2.9845092,0.24046762,12.030828,0.48833948,-0.89328295,0.11783457,0.08382858,0.28444922,0.9561184,-0.09288785,0.20749916,1.1892017,1.888796,2.6199205,0.37502545,0.022114702,0.5144727,-1.8686519,-0.015521973,2.723673,1.6849722,2.1397223,0.6442022,0.2828967,-0.0049681566,-1.6229061,-0.13514978,10.660458,0.91533214,1.2078975,1.7198728,0.09079922,-0.16549526,2.0273843,-1.1556321,2.144896,2.008331,-0.8937576,1.4460307,1.6853985,-5.7593126,0.21734704,1.2689388,1.1587671,0.4467642,-2.09377,-0.13851185,0.7280371,2.6783023,2.3345323,2.6694698,0.20815092,0.064001165,0.5629972,9.461102,-0.0040857974,0.39362577,0.81149817,-0.0074724867,-0.106243275,2.8224516,-0.033659674,0.19229625,1.4333224,0.77411616,-0.011724794,0.9102619,-2.1902146,0.0,0.064716056,,0.4848244,0.32410964,-0.28434834,0.16137938,0.7794439,-17.72583,0.029169519,-1.4366765,-0.0010452999,-0.5335993,0.14539891,38.832394,0.2907032,1.4121896,1.4268292,3.0204997,-0.019831652,0.04230461,1.1021311,-21.269743,-0.6875839,0.50801957,0.6062418,0.17059888,0.06536211,-0.5231412,1.4695516,0.8048719,-3.069796,-0.3999444,-2.0242999,0.20593606,0.035748433
2014,0.17606793,3.884089,-0.07468498,0.07298666,-0.55828965,3.6378176,0.3120312,10.24433,0.25885248,0.048670072,0.23598096,-0.8778734,-12.556794,-0.06790574,-0.026654642,0.2724761,-0.3438043,3.0979023,-0.23311163,11.928839,0.33143935,-0.8528209,0.13793656,0.084642336,0.34017947,0.90365064,0.0872048,-0.14850146,1.378454,2.376497,1.4108386,0.3439612,0.13660173,0.57565993,-1.1322457,-0.013782883,2.5346065,1.6651028,2.3895252,0.62698984,0.27608112,-0.00895247,-1.7071382,-0.15471695,9.212744,-0.23914674,0.34705088,1.4323617,0.08393016,-0.1460353,2.2456734,-1.0771604,2.7029884,2.0126314,-0.593767,1.0787333,1.3954405,-6.669763,0.2883095,1.2997395,0.99221784,0.8549195,-0.17476735,-0.13837273,0.6805189,2.855735,2.6953382,2.356064,0.17996149,0.07310387,0.58288467,11.93158,-0.1546071,0.38833478,0.88613755,-0.005532121,-0.20789677,3.3790486,-0.04153972,0.27637815,0.7458998,0.5953722,-0.023223376,0.7940299,-1.5820228,0.0,0.07693515,-2.745472,0.40754142,0.33111364,-0.21298258,0.09805434,0.76105714,-15.570054,0.12549481,-1.6885668,0.007817648,0.05630168,0.19022542,25.099995,0.2931723,1.0876632,1.9410694,3.066704,0.008003336,-0.27841413,1.8334271,-18.532465,-0.65853566,0.43533984,0.59727865,0.17079435,0.06701301,-0.7678222,1.3956792,0.94757974,-0.8613037,-0.513456,-2.2363055,0.23587339,0.056372724
2015,0.41448614,2.618933,0.18748982,0.14398704,-0.8417908,2.6330993,0.26037738,9.444512,0.21840003,0.0413088,-0.0024083853,-1.062839,-10.5540085,0.124660134,0.043179013,0.092700526,1.4217222,3.3384404,-0.77292395,12.416316,0.27283886,-0.7184548,0.1432068,0.05834328,0.26614547,0.9646706,-0.24670137,-0.048591997,1.1473941,2.4658418,1.1775897,0.36061954,0.22158243,0.23282096,1.6655577,-0.012140381,1.997383,1.4005399,2.4969108,0.52724886,0.25903833,-0.0034060022,-1.7258785,-0.1578638,6.4872994,-0.23968403,0.8785842,1.281416,0.020780507,-0.10570177,1.6572633,-0.46914282,2.1890895,1.5272539,-0.5506341,1.0049578,1.0467894,-4.5772977,0.22679311,0.96942663,1.1684821,0.6374875,0.61140364,-0.2780888,0.68493116,2.5280628,2.905211,2.3766167,0.14737956,0.06304788,0.5271097,15.096536,0.075736545,0.3221233,0.6342594,-0.0054784,-0.29457444,3.0244682,0.032677215,0.32062256,0.2588001,0.8557142,-0.021020498,0.59013766,-0.63076335,-5.4829053e-07,0.10518209,-2.3992398,0.409227,0.29678702,-0.04485371,-0.029656453,0.628551,-9.826097,0.076949246,-2.175552,0.009331591,0.9325157,0.15058962,19.979568,0.30890882,1.0645145,1.906495,2.8468697,0.032783605,-0.33869994,0.41884214,-15.058572,-0.6605412,0.33684275,-0.065688565,0.16799036,0.05923586,-0.85012776,1.1902399,1.2616221,-2.5409374,-0.61849725,-1.9660431,0.19332495,0.08333409
2016,0.4111113,2.5431905,-0.062266596,0.107389525,-1.595497,2.8620756,0.08258972,9.546009,0.12796186,0.030317288,0.22432038,-0.8198228,-9.597072,0.059524048,0.03470976,-0.024843933,-1.317025,3.093737,-1.0292486,14.548126,0.19705334,-0.6424404,0.12271616,0.067529164,0.22447522,0.88900304,-0.42717278,-0.100404344,1.3110518,2.192729,0.53767234,0.21899226,0.20004381,0.29458252,-0.6721353,-0.012171317,1.7920575,1.4648337,2.5958803,0.4101046,0.20534281,0.19468349,-1.2987359,-0.164748,5.4709363,-0.21686588,1.0849693,1.3664879,0.036123607,-0.12659268,1.8266834,-0.98368984,2.3883452,1.3614773,-0.42861637,0.69543684,0.9907244,-5.3568377,0.19403394,1.2124997,0.97442734,0.34290004,-0.6245578,-0.53787047,0.7085316,2.8712223,1.243312,2.4522264,0.20375478,0.056728136,0.43218544,17.142845,-0.60051376,0.27152947,0.71581715,0.0020453283,-0.40005335,2.9449914,0.0010285523,0.32155034,0.22000387,0.8437671,-0.02323621,0.84265286,0.3106451,0.0,0.11536278,-2.036407,0.3076458,0.31877413,-0.38270336,0.39965948,0.5529117,-6.1737247,0.21080203,-1.8544292,0.0061247656,0.22912921,0.19185604,17.740322,0.3017142,1.0473331,1.8585762,2.799432,0.013302522,-0.41695744,0.86383295,-8.033747,-0.64095104,0.15041858,-0.047698613,0.105944164,0.0555417,-1.186245,0.95896196,1.2367208,-2.6615918,-0.6327788,-2.146478,0.10410021,0.08248869
