Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BWA,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,CUB,CUW,CYP,CZE,DEU,DNK,DOM,DZA,ECU,EGY,ESP,EST,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GNQ,GRC,GTM,GUY,HKG,HRV,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KGZ,KNA,KOR,KWT,LBN,LBY,LIE,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MEX,MKD,MLT,MMR,MOZ,MWI,MYS,NCL,NER,NGA,NLD,NOR,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLV,SRB,SSD,SUR,SVK,SVN,SWE,SXM,SYR,TGO,THA,TJK,TKM,TLS,TTO,TUN,TUR,TWN,TZA,UKR,URY,USA,UZB,VEN,VNM,YEM,ZAF,ZMB,ZWE
1826,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1827,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1828,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1829,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1830,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1831,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1832,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1833,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1834,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1835,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1836,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1837,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1838,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1839,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1840,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1841,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1842,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1843,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1844,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1845,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1846,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1847,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1848,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1849,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1850,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1851,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1852,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1853,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1854,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1855,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1856,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1857,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,
1858,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1859,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1860,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1861,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1862,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1863,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1864,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,
1865,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1866,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1867,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1868,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1869,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1870,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1871,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1872,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1873,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1874,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1875,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1876,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1877,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1878,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1879,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1880,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1881,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,
1882,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,164880.0,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,164880.0,0.0,,,,,,
