Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1890,0.13864708,0.28278968,0.054005597,-4.637584e-06,-4.7303354e-05,0.58600974,0.017697021,-0.00047303358,0.9614268,0.14783318,0.11502507,0.037180442,0.21355519,-0.02975938,0.008603646,0.6470302,0.22744475,0.0,0.0004275853,0.27425653,1.0757775,0.028808674,0.98073494,3.1579733,0.0010490215,0.0061197565,0.04065399,0.010663661,0.028113963,3.5411608,0.054584365,0.5086224,1.8671672,0.28272754,-0.02171688,0.5657148,0.17604733,0.0,1.9316084,0.0013087263,0.0008152873,0.13940112,0.09249847,0.016185168,0.2006052,0.37337002,0.00038213696,-0.00021703893,0.27883938,0.15033193,0.112877876,-0.02857308,0.040376663,0.008001688,0.4370079,0.1172845,0.91000164,0.6831783,-2.7825507e-05,-0.21114828,0.0,-0.01537823,0.88070226,0.19227609,0.029013654,0.16736022,0.017371463,0.0068645515,-0.023432786,0.39660156,0.0006715222,0.061274543,0.06734328,0.065543905,0.21425267,0.106520675,0.3028732,7.3635015,3.0257657,-0.043674912,0.47364384,0.062312435,0.016314093,-0.0025219182,0.69333833,0.018742332,0.005555826,0.74722236,0.6308413,0.08678126,0.049387485,0.17484805,0.0,0.0005861906,-0.01701715,-0.00040903492,0.20177665,0.0009989355,0.02564213,0.013011206,0.00065297185,0.00018364833,0.23126613,0.007013882,0.5570888,0.0046041934,0.28669822,0.14397937,0.0,0.06461731,0.41942218,1.8550336e-06,2.6222897,0.0,0.067193024,0.021690909,7.234631e-05,3.4389858,0.06391332,0.40860918,0.34947908,0.0007494336,-0.00033019602,0.036851168,1.0888501,0.014547174,0.03986653,0.33104557,0.28389528,0.0,0.2935229,0.32940483,0.10145829,0.0,0.55974996,-0.0004136725,100.0,-0.04045736,0.11029752,0.6080596,1.0022645,0.0,2.3159854,0.74252915,-0.0032435262,0.13528483,0.044294495,-0.0013077987,-1.0202685e-05,0.5182649,24.02677,0.030103484,-0.008439475,0.034940485,0.032229353,0.0015535906,-0.005773792,0.19871028,0.065617174,0.00033483357,0.0119204465,0.42696846,0.12008189,0.0046310914,0.008192756,0.08360637,0.071341805,0.83629376,0.018786853,0.0,0.05714802,0.021363495,-0.0027176242,1.047875,0.015752017,0.016868748,0.02516817,0.00024950202,0.03373008,0.02349493,0.19043496,0.0,0.21692857,0.119032875,3.8440201,0.16147605,37.652676,0.059813704,9.275168e-07,0.0002754725,0.5137534,1.6538274,0.0003144282,0.0013708698,-0.015944941,0.50921136,0.32968584,0.029701872
1891,0.13327082,0.28617007,0.051558506,-6.1644414e-06,-4.579299e-05,0.591914,0.016069818,-0.0005142905,1.004057,0.1463456,0.10817185,0.03547019,0.19097085,-0.027268844,0.009068773,0.5942715,0.17753589,0.0,0.00041565942,0.2571197,1.0110555,0.02097671,0.96363676,3.7565625,0.0009775041,0.00035137314,0.048020992,0.010362425,0.027939007,2.706194,0.055645525,0.49798468,1.7974776,0.2641419,0.3225121,0.46945125,0.13675548,0.0,1.9520618,0.0012478591,0.0007855259,0.15739313,0.08832763,0.015281648,0.20134562,0.38007563,0.00036370198,0.00052045495,0.27186856,0.14880255,0.10752106,0.08196505,0.03715837,0.007945964,0.47564036,0.10686411,0.8626245,0.6300305,-0.004357379,-0.23607957,0.0,0.13607563,0.81288016,0.17755789,0.029022187,0.19862798,0.017793218,0.0069622956,0.07647077,0.37901273,0.00064022123,0.054028686,0.03200754,0.07804358,0.20396812,0.09293511,0.29965612,8.522258,2.848058,-0.040903706,0.43811035,0.06033931,0.014982233,-0.0024807472,0.69599175,-1.585142e-05,0.005268835,0.73372257,0.6057752,0.085054316,0.04721169,0.1777543,0.0,0.00039364357,-0.018013377,-0.00039100164,0.19091712,0.0012170367,0.018480994,0.01499192,0.00063229556,0.0001787688,0.30451104,0.007057404,0.5269496,0.004160117,0.26825976,0.13610205,-8.806344e-07,0.06216222,0.43222067,1.7612688e-06,2.7627676,0.0,0.0640503,0.02214003,5.1957428e-05,3.590113,0.05851727,0.4069526,0.35904694,0.0007485393,-0.00028356427,0.03980115,1.147795,0.014023222,0.040849987,0.31926432,0.24486479,0.0,0.26983517,0.31300038,0.09909073,0.0,0.49620754,-0.0004121369,100.0,-0.039996654,0.115541875,0.6169725,1.260718,0.0,2.6511207,0.68090296,-0.011183176,0.12408051,0.04308856,-0.0012998164,-9.686978e-06,0.48928484,24.394016,0.029045964,-0.00814763,0.03474455,0.032558814,0.0013385643,0.0015050042,0.20330854,0.060558584,0.00030558015,0.011444725,0.40510684,0.114418186,0.0039073746,0.007830601,0.07700531,0.06929976,0.7953696,0.01822561,0.0,0.034364115,0.020137466,-0.0023645035,1.0170244,0.015038595,0.016161403,0.02323642,0.00023512938,0.029612212,0.023467146,0.17547873,0.0,0.21311967,0.11299685,3.8061857,0.15725312,36.158,0.057372447,8.806344e-07,0.0002615484,0.35484192,1.6452364,0.0012082304,0.0012998164,-0.015448089,0.538618,0.33185387,0.029318081
1892,0.13652495,0.28207985,0.05321238,-6.2528197e-06,-4.8236034e-05,0.62392145,0.015801769,-0.00055471435,1.1008105,0.1520212,0.108946435,0.03681928,0.17650546,-0.026761172,0.0098687345,0.61859316,0.1519417,0.0,0.00042697822,0.265191,1.028444,0.023691932,1.0024145,2.8364701,0.0009807993,0.004200108,0.06072738,0.010667309,0.028503923,2.554375,0.059940413,0.5286285,2.076595,0.26604137,-0.069229424,0.38468054,0.11085712,0.0,2.073117,0.001264856,0.00080482714,0.1594049,0.09036306,0.015456076,0.21135512,0.41122022,0.0003698096,0.00097633305,0.28035498,0.15369518,0.10919387,0.28424957,0.037030976,0.008033979,0.5179585,0.09835773,0.8690105,0.67105526,0.023932217,-0.2737779,0.0,-0.026333302,0.7838846,0.17777212,0.030286869,0.19646625,0.019445375,0.007564124,-0.044109173,0.38641888,0.0006502932,0.053265087,0.11316977,0.07044783,0.21418762,0.10070702,0.30813622,9.404624,2.8659806,-0.04745622,0.43732753,0.061910946,0.014691445,-0.0025842008,0.7314565,-0.005049598,0.0053488403,0.7541078,0.61843413,0.08571186,0.04815028,0.1820544,0.0,0.00030996118,-0.022131406,-0.00039928715,0.170141,0.0014024179,0.02601798,0.016843308,0.0006431471,0.00018669131,0.35052767,0.00749445,0.5404704,0.00409381,0.2620494,0.13757184,-8.932599e-07,0.063705504,0.42141947,1.7865198e-06,2.8676724,0.0,0.06535447,0.023531144,3.6623653e-05,3.7017949,0.060501378,0.4137428,0.3282328,0.0007816024,-0.0001625733,0.042378034,0.76695204,0.014110826,0.042532567,0.33765224,0.29940552,0.0,0.26389846,0.3182158,0.10227914,0.0,0.58975065,-0.000429658,100.0,-0.04010022,0.14679386,0.5644125,0.90829885,0.0,2.916087,0.6822111,-0.021974193,0.12309478,0.044320874,-0.0013675808,-9.825859e-06,0.49971634,24.727396,0.029793788,-0.008362698,0.037168544,0.034345843,0.0010638725,-0.0027449876,0.22648068,0.0689284,0.00030638813,0.011652575,0.41126844,0.116440885,0.0030969318,0.009090706,0.076852515,0.072782815,0.8223859,0.01906306,0.0,0.022484245,0.0196142,-0.002423414,0.9596577,0.015306902,0.016478857,0.03399211,0.0002358206,0.028797803,0.024495864,0.17425536,0.0,0.21540962,0.11290982,3.9922256,0.16270104,36.326782,0.058572836,8.932599e-07,0.00026529818,0.36436963,1.6401395,0.00029745552,0.0013032662,-0.015915211,0.58345413,0.339211,0.031056859
1893,0.13167505,0.2778098,0.05157988,-1.452377e-05,-4.6988665e-05,0.6172422,0.014717704,-0.0005493402,1.1077356,0.14843805,0.10368775,0.034884386,0.1841708,-0.024795491,0.00988727,0.57080895,0.12269509,0.0,0.0004126459,0.25700408,0.9716496,0.0269433,0.9779862,3.69478,0.00093037554,0.0017855694,0.040529005,0.010303333,0.026797209,3.4720778,0.06312201,0.5414615,1.8013362,0.26180378,0.089041814,0.41623414,0.12342555,0.0,1.9012102,0.0012071816,0.0007740315,0.1515897,0.08701191,0.01475615,0.20624606,0.40732,0.0003536965,0.0012541702,0.2730691,0.14957091,0.10444213,-0.10177659,0.035012536,0.00752075,0.5179492,0.09104353,0.83629483,0.6539403,-0.0009534428,-0.30558693,0.0,0.03543116,0.80739176,0.16899174,0.03297921,0.18279874,0.0187331,0.0070457375,-0.00029645578,0.37148213,0.0006228134,0.05740392,0.07755693,0.060376167,0.20799491,0.093548454,0.29709056,9.35245,2.7072937,-0.046720404,0.41366857,0.059674755,0.013566055,-0.0025279901,0.68815583,-0.009397733,0.0051209102,0.70930755,0.5960436,0.084354915,0.04627273,0.16895328,0.0,0.00023921502,-0.023230344,-0.00038445272,0.151717,0.0014276011,0.018898841,0.017159406,0.0006185418,0.00019222636,0.2995613,0.0074250638,0.5078509,0.004000871,0.25228813,0.13118637,-1.7086787e-06,0.061069038,0.4842122,1.7086787e-06,2.9049454,0.0,0.06279138,0.023210693,2.0504145e-05,3.390822,0.058838353,0.40057498,0.38084996,0.0007612164,-0.00014352902,0.039163772,0.45186952,0.013501979,0.04086733,0.33617488,0.21565832,0.0,0.27024123,0.305182,0.098651424,0.0,0.6012243,-0.00041948064,100.0,-0.037006564,0.1562134,0.5485935,1.3028462,0.0,2.8399482,0.6339813,-0.033207316,0.1157758,0.042689633,-0.0013490019,-9.397733e-06,0.48133057,24.634438,0.028756209,-0.008076925,0.035408095,0.033701975,0.0011994925,0.012581002,0.21849217,0.07252829,0.0002887667,0.011140586,0.39386585,0.11150667,0.0019777957,0.007984656,0.07403876,0.0702472,0.77549154,0.019317469,0.0,0.013554948,0.01809149,-0.0024254695,0.95689094,0.014680968,0.015812967,0.025431976,0.00022383692,0.026836507,0.023858283,0.16320702,0.0,0.21366942,0.11510942,3.912565,0.15798528,35.96978,0.056272775,8.5433936e-07,0.0002537388,0.2562181,1.6114626,0.0017983845,0.0012353747,-0.015425097,0.5832268,0.32611844,0.03194546
1894,0.13216114,0.27031693,0.051626027,-2.6389323e-05,-4.767104e-05,0.63860375,0.014325147,-0.00055843213,1.1032057,0.14958915,0.10292772,0.0356988,0.18357182,-0.023961507,0.010172659,0.5742521,0.10150952,0.0,0.00041456777,0.25399894,0.97433555,0.01656313,0.9925561,2.6711757,0.0009219238,0.0008172178,0.038034678,0.010337804,0.028757554,3.53402,0.0618736,0.5625353,1.9614402,0.2575896,0.019498305,0.4067233,0.13378961,0.0,1.9470835,0.0012002887,0.00077380304,0.15800309,0.08692899,0.014688638,0.21000026,0.41911867,0.00035242515,0.0015050429,0.2777902,0.14986752,0.10400543,0.2564838,0.034582783,0.0093733175,0.5327647,0.09466701,0.85434926,0.6621082,-0.01237489,-0.3240643,0.0,0.020761587,0.8583409,0.1632018,0.0353668,0.17168808,0.020543663,0.008069174,-0.019585133,0.37131736,0.00062142604,0.06278871,0.104108445,0.06126835,0.20524764,0.09782096,0.29437375,10.037751,2.6826417,-0.04443111,0.40878424,0.059793953,0.013056757,-0.0025716822,0.6476587,-0.017093472,0.005107611,0.7381681,0.5968916,0.08547247,0.0463056,0.18075493,0.0,0.00019664303,-0.024852782,-0.00038562465,0.16646047,0.0014658844,0.04914033,0.017851952,0.00061887223,0.00018302273,0.32695097,0.0076086386,0.5156789,0.0039490345,0.25977567,0.13036326,-1.702537e-06,0.06094572,0.38975242,1.702537e-06,2.9397025,0.0,0.06269422,0.023624403,6.810148e-06,3.5279,0.058240388,0.38759533,0.31760404,0.0007669929,-7.8316705e-05,0.03783803,0.50652266,0.013517292,0.04123459,0.33884913,0.29127344,0.0,0.2748397,0.30405095,0.09922215,0.0,0.5857945,-0.00042478298,100.0,-0.03427207,0.1171005,0.6035766,1.2216231,0.0,2.9268408,0.62338734,-0.048711285,0.11375927,0.04286988,-0.0013807575,-9.363954e-06,0.46586865,24.417574,0.02893717,-0.00812025,0.035705607,0.03423972,0.0011781557,0.00015493087,0.22189249,0.05464037,0.00027921607,0.011069896,0.38854873,0.11128803,0.0024644223,0.007805281,0.07208542,0.06962525,0.7750008,0.018974775,0.0,0.00778485,0.017424615,-0.0025657234,0.9085844,0.014659695,0.015791882,0.02346096,0.00022218109,0.026288874,0.024070468,0.15885521,0.0,0.21415702,0.11160896,3.9996474,0.15954304,35.954025,0.05625778,8.512685e-07,0.00025282675,0.28954366,1.5291244,-0.0011092029,0.0012266779,-0.01555608,0.5974245,0.3235995,0.031147914
1895,0.13284984,0.28312743,0.05177313,-3.315847e-05,-4.8462378e-05,0.64644736,0.014012431,-0.0005653944,1.1701506,0.15157928,0.10240696,0.035050202,0.16428491,-0.023236435,0.010394756,0.58112174,0.082563736,0.0,0.00041745664,0.25346163,0.9711683,0.01311205,1.0042834,3.0791397,0.00091653416,0.0018220155,0.028597055,0.0103769,0.031733505,4.1534295,0.06947209,0.4741508,2.2092204,0.2572494,-0.020179905,0.34108078,0.105824836,0.0,2.0449364,0.0011962554,0.00077539805,0.16686362,0.08702653,0.014664547,0.21319537,0.42175192,0.0003519899,0.0017174386,0.27859154,0.15200098,0.103776656,0.17424604,0.034273956,0.008112773,0.54506063,0.0896146,0.852437,0.67930657,0.0086093,-0.3533426,0.0,-0.014778475,0.8315651,0.16649292,0.03557564,0.16032802,0.021900745,0.0074164444,-0.036865417,0.37188417,0.00062065857,0.053763486,0.16328251,0.08726375,0.20792231,0.08928471,0.28751963,9.92799,2.691087,-0.0471726,0.4055825,0.059970066,0.012592568,-0.0026178185,0.6818291,-0.024483707,0.005103854,0.7323609,0.5997024,0.0847556,0.046430364,0.17529267,0.0,0.00016409192,-0.026406046,-0.00038684884,0.16266355,0.0014827788,0.026133973,0.0184055,0.00062065857,0.00019895082,0.31716925,0.007776937,0.5090131,0.0037069472,0.25612026,0.12987407,-1.7004344e-06,0.060928263,0.48850417,1.7004344e-06,3.0364113,0.0,0.062837854,0.023956569,-5.951521e-06,3.4285476,0.05748913,0.4025821,0.31530216,0.0007719972,-0.0003962012,0.038414508,0.28017122,0.013551612,0.04139622,0.33796728,0.30262884,0.0,0.26139587,0.30488703,0.099860564,0.0,0.60667926,-0.00043020988,100.0,-0.03142147,0.11611246,0.54433113,1.2465707,0.0,3.1428087,0.6109958,-0.03741041,0.11200166,0.042964872,-0.0014113606,-9.3523895e-06,0.4561432,23.906061,0.029018763,-0.008178239,0.03609342,0.03470502,0.00072268466,0.0014742767,0.21983048,0.06274858,0.00027547037,0.011009462,0.3862435,0.11122285,0.0018432707,0.0077539813,0.06981134,0.07128815,0.7770603,0.018740486,0.0,0.0033881157,0.016856406,-0.0027342984,0.894794,0.014668796,0.015797885,0.022721203,0.00022020625,0.025957981,0.024259247,0.1563609,0.0,0.21342407,0.12060586,4.0701337,0.16121309,35.429527,0.056335386,8.502172e-07,0.0002525145,0.22970574,1.7109882,0.00066657027,0.001221762,-0.015714563,0.61159354,0.32635075,0.033913463
1896,0.13565679,0.30014908,0.052948397,-4.0570838e-05,-5.0066137e-05,0.67038214,0.01396241,-0.00057921343,1.0896187,0.15418385,0.10365676,0.03544165,0.17560442,-0.022932881,0.010732282,0.57498974,0.06674421,0.0,0.0004255622,0.25983462,0.98807687,0.02349397,1.0306486,3.1488218,0.0009270868,-0.00028399588,0.03779821,0.010573451,0.029408678,2.8709445,0.07104126,0.50752306,2.4080122,0.26709336,0.29589605,0.34616163,0.11180718,0.0,2.089107,0.0012119459,0.00078811013,0.16474694,0.088560954,0.014889497,0.2173889,0.44579667,0.00035736867,0.001930136,0.2856135,0.15389986,0.105235584,0.025711553,0.034535278,0.0080442475,0.563188,0.08808706,0.86105734,0.6641679,0.004127867,-0.3967828,0.0,0.09962904,0.78725636,0.16903105,0.037681676,0.17038974,0.020603944,0.0074822986,0.05896324,0.3786252,0.0006301428,0.050416607,0.072462104,0.0910893,0.21465686,0.09737951,0.29216355,9.812625,2.7107527,-0.050902594,0.4095255,0.0610781,0.012338714,-0.0027070243,0.7156005,-0.031430315,0.0051809824,0.87147456,0.6116218,0.08845824,0.04730905,0.16654503,0.0,0.00014070312,-0.026447868,-0.00039534984,0.18878475,0.0015088901,0.023980819,0.01915634,0.0006327324,0.00020717025,0.34237644,0.00805029,0.520397,0.0037230216,0.25928566,0.13153844,-2.589628e-06,0.06211655,0.38348854,1.7264186e-06,3.0518775,0.0,0.06407948,0.02459456,-1.8127395e-05,3.3951514,0.05872068,0.41691196,0.35882664,0.0007872469,-0.00047476514,0.04288165,0.5993979,0.0140202455,0.042267043,0.34756088,0.31975862,0.0,0.27127644,0.30981013,0.102393895,0.0,0.603846,-0.0004428264,100.0,-0.028910607,0.11235446,0.50767237,1.3875865,0.0,3.1641004,0.5992002,-0.03290899,0.11243042,0.044224802,-0.001464003,-9.495303e-06,0.46464142,22.891325,0.029619299,-0.008373993,0.03680638,0.035603933,-4.0570838e-05,-0.0025067597,0.22484788,0.054399457,0.00028226944,0.011118136,0.395898,0.11299929,0.0025999865,0.007855205,0.07071497,0.07322173,0.7962649,0.018975066,0.0,-0.00015537768,0.016605558,-0.0029659872,0.96137697,0.014917984,0.01606001,0.034139067,0.00022270801,0.026150925,0.02480173,0.15619342,0.0,0.22671762,0.119039156,4.197402,0.16526659,36.446938,0.057319693,8.632093e-07,0.00025637317,0.2017536,1.6160823,0.0020630702,0.0012395687,-0.016129065,0.63265646,0.34319475,0.03295388
1897,0.13142578,0.28080902,0.051947385,-4.74185e-05,-4.8250397e-05,0.65230715,0.013230593,-0.00056319864,1.2541136,0.15381895,0.09976353,0.0349283,0.1682425,-0.021511361,0.0104720015,0.5825296,0.049811885,0.0,0.00041179225,0.25183383,0.94793147,0.045295484,1.0015776,3.1098957,0.00089096866,0.0070212656,0.040123537,0.01021827,0.02656767,3.3307507,0.06823273,0.5367167,2.4205713,0.25436366,0.05251557,0.4472995,0.123495236,0.0,1.9611734,0.0011663286,0.0007611917,0.15600519,0.085464776,0.014356159,0.2109341,0.43373784,0.00034440804,0.0020123746,0.27729088,0.14930256,0.10128092,0.2546856,0.03301991,0.007799095,0.55011445,0.08130193,0.8209789,0.6584175,-0.011090105,-0.4162246,0.0,0.025894659,0.7709723,0.15547776,0.03623605,0.1664564,0.021290908,0.008170956,-0.0074472,0.365931,0.00060812145,0.048569016,0.038065404,0.07039401,0.21078105,0.08419363,0.28119338,9.963375,2.6125154,-0.050551448,0.39279154,0.059001926,0.011457806,-0.0026554358,0.6796344,-0.03721437,0.004989757,0.9045103,0.59203655,0.08467446,0.04574471,0.17499839,0.0,0.00011563458,-0.02714002,-0.0003826756,0.16411126,0.001448344,0.019337595,0.01883679,0.00060978526,0.00019965685,0.38676855,0.0078881085,0.50189155,0.003456559,0.24836314,0.12646596,-2.4957105e-06,0.05972818,0.41803235,1.663807e-06,2.9928658,0.0,0.06212405,0.023897259,-2.8284718e-05,3.605171,0.05721832,0.40728083,0.30510476,0.0007603598,3.4939945e-05,0.040764935,0.8540055,0.013229761,0.040910516,0.33732522,0.26838538,0.0,0.26306534,0.30061415,0.09950314,0.0,0.6274907,-0.00043342172,100.0,-0.024699215,0.12461166,0.46647158,1.1236296,0.0,3.1625545,0.5663466,-0.055131074,0.10704186,0.043299746,-0.0014383611,-9.150938e-06,0.4466814,23.639107,0.028671553,-0.008139345,0.035372537,0.04046212,0.0005249311,0.007498778,0.22232372,0.04556252,0.0002678729,0.01065086,0.37769002,0.108914465,0.0028842094,0.007557843,0.06779764,0.07254531,0.7655409,0.018305205,0.0,-0.0030489261,0.01558072,-0.00305059,1.0247577,0.014402745,0.015493371,0.025310664,0.00021379921,0.02507191,0.024034522,0.14700817,0.0,0.21265282,0.11448905,4.110095,0.16064306,35.29642,0.05534154,8.319035e-07,0.00024707534,0.16077366,1.610481,0.00042094316,0.0011946135,-0.015710497,0.6178023,0.3220124,0.0316689
1898,0.13347349,0.28901625,0.052591834,-5.4662276e-05,-4.9616523e-05,0.6745754,0.013171925,-0.0005726924,1.1545849,0.15808329,0.100814894,0.034781184,0.15411311,-0.021191299,0.01068269,0.5663188,0.036313403,0.0,0.00041795612,0.25308293,0.96305174,0.029191334,1.0199392,2.8429124,0.00089898414,0.0044797836,0.033291847,0.010351352,0.028063612,2.5499344,0.072391346,0.5385386,2.515028,0.255018,0.08942159,0.45393315,0.13986057,0.0,1.9868187,0.0011773412,0.0007703175,0.16987604,0.086895354,0.014522505,0.21378414,0.44328916,0.0003481566,0.0021763993,0.27793914,0.15238748,0.10223358,0.27617905,0.033099268,0.0076644914,0.5637724,0.08178485,0.8357365,0.6992254,-0.012901137,-0.4491195,0.0,0.04272824,0.7681638,0.16514061,0.03269729,0.18149136,0.02247124,0.0075518023,0.0015330665,0.37104666,0.0006147403,0.060538884,0.16273294,0.09246501,0.21160941,0.100142114,0.27929056,10.080748,2.6416209,-0.05159446,0.39538148,0.059747547,0.011138489,-0.0027305908,0.69197726,-0.037505887,0.0050373385,0.89335394,0.6008241,0.08721576,0.046386406,0.18836702,0.0,9.9233046e-05,-0.026967842,-0.00038936356,0.19886723,0.0014514936,0.020475646,0.01936474,0.00061978603,0.00021108045,0.36942783,0.008090016,0.505319,0.003308329,0.25109494,0.12754306,-2.522874e-06,0.060532995,0.40614238,1.681916e-06,3.041693,0.0,0.06292721,0.024302006,-3.9525028e-05,3.235355,0.058409575,0.40015808,0.30541912,0.00076863565,-0.00016987351,0.039198734,0.26699492,0.013448601,0.042191707,0.3464949,0.21955565,0.0,0.2599889,0.30410138,0.10117482,0.0,0.6273168,-0.00044402582,100.0,-0.022451058,0.1245585,0.49809858,1.2236485,0.0,3.2973585,0.5577889,-0.057534985,0.107059844,0.043543965,-0.0014800861,-9.250538e-06,0.442613,24.011795,0.029100513,-0.008299415,0.036274724,0.03726285,0.0006475377,-0.0031636844,0.2263691,0.06901153,0.00027078847,0.010695304,0.38086733,0.11012849,0.0027701156,0.0077031753,0.06830261,0.073786505,0.77851605,0.019089747,0.0,-0.0055999397,0.015337393,-0.003283941,0.9813493,0.01458137,0.015674617,0.02352328,0.00021528525,0.025259858,0.024405444,0.14727782,0.0,0.21424754,0.118935846,4.217987,0.16359408,36.20524,0.056033034,8.40958e-07,0.00024976453,0.16167922,1.5974089,0.0017138724,0.0012076158,-0.01604716,0.6325131,0.33434555,0.032953784
1899,0.13129933,0.27185416,0.051470194,-5.849073e-05,-4.942879e-05,0.66632473,0.012725441,-0.0005651358,1.1623476,0.1517233,0.098722465,0.033944394,0.13634601,-0.020257564,0.0105340965,0.5603906,0.02273477,0.0,0.00041108273,0.24526894,0.94591534,0.02280397,1.0125511,3.1062088,0.0008724181,0.008156573,0.042428847,0.010155967,0.030739762,2.516641,0.068801574,0.541307,2.4885442,0.25007012,0.13328223,0.5162152,0.15013665,0.0,1.9757723,0.0011516908,0.00075543666,0.16496032,0.085124604,0.014241257,0.21155272,0.44359204,0.00034023478,0.0021822809,0.2781687,0.1492807,0.09999608,0.44298488,0.032132003,0.008079959,0.55828243,0.079558104,0.8381219,0.6834938,0.009122906,-0.47605684,0.0,0.047534835,0.73981714,0.15443611,0.040480528,0.18962942,0.020635694,0.007390427,0.015348461,0.36441618,0.00060055975,0.05857476,0.080356374,0.06870684,0.20389538,0.085804254,0.2726014,10.108236,2.5707796,-0.05319773,0.38585183,0.05860029,0.010472312,-0.0027194067,0.65104383,-0.04531548,0.0049247546,0.9626808,0.5893896,0.08489559,0.045570046,0.16534258,0.0,8.320512e-05,-0.029513927,-0.0003830731,0.18383554,0.0014054251,0.0659973,0.019244274,0.0005610167,0.00019030082,0.37203562,0.008024763,0.4986203,0.003018451,0.24783841,0.12465198,-2.4714393e-06,0.059335966,0.34881482,1.6476262e-06,3.0639906,0.0,0.061739847,0.023907881,-4.8604972e-05,3.3682818,0.055596672,0.38462764,0.3033214,0.00075214135,-0.00026691545,0.03900508,0.6178244,0.013009656,0.042292092,0.34160396,0.26759508,0.0,0.2438182,0.3000632,0.09996724,0.0,0.61439157,-0.00044156378,100.0,-0.019287111,0.13155718,0.5565261,1.0894302,0.0,3.1885362,0.5494965,-0.061965574,0.103477515,0.042989857,-0.0014738016,-9.061944e-06,0.43223166,23.405457,0.028608559,-0.008201883,0.035953674,0.035586253,0.00063845515,-0.00041767323,0.21865647,0.05082515,0.00026197257,0.010403935,0.3743135,0.10790221,0.00301598,0.007528004,0.06778252,0.070801795,0.75958943,0.01883319,0.0,-0.0076416903,0.014605382,-0.0034188242,0.9013882,0.014304689,0.015366583,0.022260252,0.00021007234,0.02469627,0.023996025,0.1415179,0.0,0.20653737,0.11025997,4.1934924,0.16140312,36.24918,0.054968107,8.238131e-07,0.00024220104,0.15183617,1.529339,-0.00019359606,0.0011829957,-0.015883116,0.62782705,0.33445245,0.034259915
